Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,pollution_score,current_aqi_category,target_aqi_category,hour,day,month,weekday,is_weekend,hour_sin,hour_cos,month_sin,month_cos,temp_humidity_interaction,lag1_CO(GT),lag1_NMHC(GT),lag1_C6H6(GT),lag1_NOx(GT),lag1_NO2(GT),lag1_T,lag1_RH,lag1_AH
13/03/2004,20.00.00,4.2,1611.0,284.0,19.2,1274.0,279.0,754.0,161.0,1915.0,1697.0,15.7,44.1,0.7786,2004-03-13 20:00:00,0.8073506047614976,Severe,Severe,20,13,3,5,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,692.37,4.2,258.0,19.6,277.0,165.0,15.8,42.4,0.7569
13/03/2004,21.00.00,4.2,1621.0,269.0,18.3,1247.0,283.0,762.0,159.0,1860.0,1886.0,15.3,46.8,0.8091,2004-03-13 21:00:00,0.7920226652916963,Severe,Very Poor,21,13,3,5,1,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,716.04,4.2,284.0,19.2,279.0,161.0,15.7,44.1,0.7786
13/03/2004,22.00.00,3.1,1444.0,180.0,13.1,1089.0,214.0,844.0,143.0,1748.0,1624.0,14.6,48.6,0.806,2004-03-13 22:00:00,0.6668048492902646,Very Poor,Very Poor,22,13,3,5,1,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,709.5600000000001,4.2,269.0,18.3,283.0,159.0,15.3,46.8,0.8091
13/03/2004,23.00.00,2.6,1418.0,116.0,10.9,1010.0,172.0,892.0,130.0,1603.0,1536.0,14.7,49.3,0.8193,2004-03-13 23:00:00,0.5831171171675769,Very Poor,Very Poor,23,13,3,5,1,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,724.7099999999999,3.1,180.0,13.1,214.0,143.0,14.6,48.6,0.806
14/03/2004,00.00.00,2.9,1534.0,93.0,11.0,1013.0,190.0,889.0,129.0,1611.0,1535.0,13.9,53.6,0.8498,2004-03-14 00:00:00,0.5911062685100423,Very Poor,Very Poor,0,14,3,6,1,0.0,1.0,1.0,6.123233995736766e-17,745.0400000000001,2.6,116.0,10.9,172.0,130.0,14.7,49.3,0.8193
14/03/2004,01.00.00,2.8,1484.0,131.0,11.9,1045.0,174.0,880.0,119.0,1624.0,1530.0,14.6,51.5,0.8536,2004-03-14 01:00:00,0.5938895759385325,Very Poor,Poor,1,14,3,6,1,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,751.9,2.9,93.0,11.0,190.0,129.0,13.9,53.6,0.8498
14/03/2004,02.00.00,2.5,1367.0,92.0,8.6,925.0,128.0,953.0,104.0,1543.0,1337.0,12.5,58.9,0.8537,2004-03-14 02:00:00,0.49628919745189304,Poor,Very Poor,2,14,3,6,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,736.25,2.8,131.0,11.9,174.0,119.0,14.6,51.5,0.8536
14/03/2004,03.00.00,2.4,1344.0,132.0,9.7,968.0,,921.0,,1620.0,1278.0,11.6,63.4,0.8674,2004-03-14 03:00:00,0.5656598334695221,Very Poor,Moderate,3,14,3,6,1,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,735.4399999999999,2.5,92.0,8.6,128.0,104.0,12.5,58.9,0.8537
14/03/2004,04.00.00,,1130.0,56.0,5.2,773.0,70.0,1130.0,82.0,1452.0,1051.0,12.1,61.1,0.8603,2004-03-14 04:00:00,0.3473062463393946,Moderate,Satisfactory,4,14,3,6,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,739.31,2.4,132.0,9.7,,,11.6,63.4,0.8674
14/03/2004,05.00.00,1.2,1062.0,32.0,3.7,691.0,53.0,1272.0,70.0,1377.0,929.0,11.5,63.1,0.8533,2004-03-14 05:00:00,0.2644129517588743,Satisfactory,Satisfactory,5,14,3,6,1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,725.65,,56.0,5.2,70.0,82.0,12.1,61.1,0.8603
14/03/2004,06.00.00,1.0,1076.0,29.0,2.5,618.0,44.0,1395.0,63.0,1333.0,872.0,11.6,62.2,0.8473,2004-03-14 06:00:00,0.22785041605805406,Satisfactory,Satisfactory,6,14,3,6,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,721.52,1.2,32.0,3.7,53.0,70.0,11.5,63.1,0.8533
14/03/2004,07.00.00,0.9,1028.0,27.0,2.4,615.0,74.0,1384.0,67.0,1340.0,853.0,10.4,67.6,0.853,2004-03-14 07:00:00,0.22290191184423763,Satisfactory,Moderate,7,14,3,6,1,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,703.04,1.0,29.0,2.5,44.0,63.0,11.6,62.2,0.8473
14/03/2004,08.00.00,1.4,1155.0,36.0,4.2,722.0,101.0,1225.0,84.0,1414.0,959.0,11.6,62.7,0.853,2004-03-14 08:00:00,0.32215057042663464,Moderate,Moderate,8,14,3,6,1,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,727.32,0.9,27.0,2.4,74.0,67.0,10.4,67.6,0.853
14/03/2004,09.00.00,1.6,1235.0,57.0,6.4,828.0,118.0,1055.0,83.0,1527.0,1093.0,12.4,60.0,0.8627,2004-03-14 09:00:00,0.3855837629452877,Moderate,Poor,9,14,3,6,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,744.0,1.4,36.0,4.2,101.0,84.0,11.6,62.7,0.853
14/03/2004,10.00.00,2.2,1332.0,129.0,8.6,923.0,144.0,952.0,98.0,1614.0,1225.0,14.5,53.1,0.8728,2004-03-14 10:00:00,0.4840933673779846,Poor,Very Poor,10,14,3,6,1,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,769.95,1.6,57.0,6.4,118.0,83.0,12.4,60.0,0.8627
14/03/2004,11.00.00,2.8,1445.0,148.0,10.9,1009.0,176.0,878.0,114.0,1696.0,1355.0,16.9,46.1,0.8789,2004-03-14 11:00:00,0.5737142321017129,Very Poor,Very Poor,11,14,3,6,1,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,779.0899999999999,2.2,129.0,8.6,144.0,98.0,14.5,53.1,0.8728
14/03/2004,12.00.00,2.8,1416.0,145.0,10.7,1002.0,161.0,907.0,119.0,1677.0,1262.0,19.3,38.3,0.8474,2004-03-14 12:00:00,0.5656620227745537,Very Poor,Poor,12,14,3,6,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,739.1899999999999,2.8,148.0,10.9,176.0,114.0,16.9,46.1,0.8789
14/03/2004,13.00.00,2.0,1281.0,93.0,7.5,880.0,113.0,1084.0,104.0,1525.0,980.0,21.2,31.4,0.7812,2004-03-14 13:00:00,0.43608958318125346,Poor,Poor,13,14,3,6,1,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,665.68,2.8,145.0,10.7,161.0,119.0,19.3,38.3,0.8474
14/03/2004,14.00.00,1.8,1207.0,84.0,7.5,879.0,103.0,1104.0,102.0,1490.0,872.0,21.4,30.2,0.7616,2004-03-14 14:00:00,0.4005508590500768,Poor,Poor,14,14,3,6,1,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,646.28,2.0,93.0,7.5,113.0,104.0,21.2,31.4,0.7812
14/03/2004,15.00.00,1.9,1258.0,99.0,8.2,906.0,112.0,1081.0,107.0,1511.0,900.0,21.9,29.0,0.7525,2004-03-14 15:00:00,0.43063376204073106,Poor,Very Poor,15,14,3,6,1,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,635.0999999999999,1.8,84.0,7.5,103.0,102.0,21.4,30.2,0.7616
14/03/2004,16.00.00,3.0,1458.0,150.0,11.9,1045.0,170.0,974.0,129.0,1646.0,1099.0,22.2,28.4,0.7516,2004-03-14 16:00:00,0.5871880908237229,Very Poor,Very Poor,16,14,3,6,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,630.4799999999999,1.9,99.0,8.2,112.0,107.0,21.9,29.0,0.7525
14/03/2004,17.00.00,2.9,1438.0,156.0,12.0,1051.0,180.0,943.0,128.0,1668.0,1206.0,21.3,30.8,0.7696,2004-03-14 17:00:00,0.5958730671366743,Very Poor,Very Poor,17,14,3,6,1,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,656.0400000000001,3.0,150.0,11.9,170.0,129.0,22.2,28.4,0.7516
14/03/2004,18.00.00,2.5,1478.0,122.0,12.2,1055.0,160.0,929.0,121.0,1671.0,1262.0,19.7,36.7,0.8307,2004-03-14 18:00:00,0.5728168809690579,Very Poor,Severe,18,14,3,6,1,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,722.99,2.9,156.0,12.0,180.0,128.0,21.3,30.8,0.7696
14/03/2004,19.00.00,4.6,1808.0,262.0,20.6,1312.0,261.0,753.0,157.0,1993.0,1698.0,18.4,41.7,0.8732,2004-03-14 19:00:00,0.8064364325169505,Severe,Severe,19,14,3,6,1,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,767.28,2.5,122.0,12.2,160.0,121.0,19.7,36.7,0.8307
14/03/2004,20.00.00,5.9,1898.0,341.0,23.1,1381.0,325.0,681.0,173.0,2103.0,1905.0,17.6,46.1,0.921,2004-03-14 20:00:00,0.837102665874944,Severe,Very Poor,20,14,3,6,1,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,811.3600000000001,4.6,262.0,20.6,261.0,157.0,18.4,41.7,0.8732
14/03/2004,21.00.00,3.4,1560.0,214.0,14.7,1140.0,217.0,784.0,146.0,1818.0,1648.0,16.7,49.6,0.932,2004-03-14 21:00:00,0.6998337842004243,Very Poor,Poor,21,14,3,6,1,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,828.3199999999999,5.9,341.0,23.1,325.0,173.0,17.6,46.1,0.921
14/03/2004,22.00.00,2.1,1324.0,100.0,9.0,940.0,146.0,924.0,121.0,1587.0,1423.0,16.3,51.0,0.9341,2004-03-14 22:00:00,0.509125722385494,Poor,Poor,22,14,3,6,1,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,831.3000000000001,3.4,214.0,14.7,217.0,146.0,16.7,49.6,0.932
14/03/2004,23.00.00,2.2,1349.0,79.0,8.8,933.0,152.0,933.0,119.0,1617.0,1349.0,14.7,55.9,0.9314,2004-03-14 23:00:00,0.507248946191071,Poor,Poor,23,14,3,6,1,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,821.7299999999999,2.1,100.0,9.0,146.0,121.0,16.3,51.0,0.9341
15/03/2004,00.00.00,1.8,1239.0,66.0,7.4,872.0,104.0,985.0,99.0,1547.0,1250.0,14.8,54.7,0.9164,2004-03-15 00:00:00,0.4219567913849095,Poor,Poor,0,15,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,809.5600000000001,2.2,79.0,8.8,152.0,119.0,14.7,55.9,0.9314
15/03/2004,01.00.00,1.8,1239.0,73.0,6.9,853.0,106.0,1010.0,93.0,1543.0,1174.0,14.0,57.0,0.9094,2004-03-15 01:00:00,0.40967825179118955,Poor,Poor,1,15,3,0,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,798.0,1.8,66.0,7.4,104.0,99.0,14.8,54.7,0.9164
15/03/2004,02.00.00,1.8,1224.0,66.0,7.0,855.0,108.0,998.0,88.0,1566.0,1149.0,13.4,61.3,0.9361,2004-03-15 02:00:00,0.4009510784051182,Poor,Moderate,2,15,3,0,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,821.42,1.8,73.0,6.9,106.0,93.0,14.0,57.0,0.9094
15/03/2004,03.00.00,1.1,1078.0,44.0,4.4,734.0,,1128.0,,1487.0,1021.0,12.6,63.5,0.923,2004-03-15 03:00:00,0.35021743169103337,Moderate,Moderate,3,15,3,0,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,800.1,1.8,66.0,7.0,108.0,88.0,13.4,61.3,0.9361
15/03/2004,04.00.00,,1078.0,44.0,4.0,711.0,66.0,1150.0,71.0,1468.0,1013.0,12.3,65.4,0.9351,2004-03-15 04:00:00,0.30738843980526503,Moderate,Satisfactory,4,15,3,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,804.4200000000001,1.1,44.0,4.4,,,12.6,63.5,0.923
15/03/2004,05.00.00,1.0,1075.0,39.0,3.9,703.0,88.0,1156.0,74.0,1464.0,1010.0,11.9,67.4,0.9375,2004-03-15 05:00:00,0.2917881541546523,Satisfactory,Moderate,5,15,3,0,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,802.0600000000001,,44.0,4.0,66.0,71.0,12.3,65.4,0.9351
15/03/2004,06.00.00,1.4,1157.0,51.0,6.4,830.0,138.0,1030.0,80.0,1584.0,1083.0,11.4,70.5,0.9475,2004-03-15 06:00:00,0.3678997803331372,Moderate,Poor,6,15,3,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,803.7,1.0,39.0,3.9,88.0,74.0,11.9,67.4,0.9375
15/03/2004,07.00.00,2.2,1314.0,107.0,9.7,966.0,228.0,897.0,89.0,1710.0,1235.0,11.3,70.2,0.9401,2004-03-15 07:00:00,0.5012031647810189,Poor,Severe,7,15,3,0,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,793.2600000000001,1.4,51.0,6.4,138.0,80.0,11.4,70.5,0.9475
15/03/2004,08.00.00,5.5,1797.0,336.0,25.9,1451.0,360.0,652.0,114.0,2323.0,1680.0,12.4,63.9,0.917,2004-03-15 08:00:00,0.7905497134207197,Severe,Severe,8,15,3,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,792.36,2.2,107.0,9.7,228.0,89.0,11.3,70.2,0.9401
15/03/2004,09.00.00,8.1,1961.0,618.0,36.7,1701.0,478.0,537.0,149.0,2665.0,2184.0,14.8,54.3,0.9076,2004-03-15 09:00:00,0.8631423599226895,Severe,Severe,9,15,3,0,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,803.64,5.5,336.0,25.9,360.0,114.0,12.4,63.9,0.917
15/03/2004,10.00.00,5.8,1771.0,438.0,26.6,1470.0,394.0,622.0,157.0,2262.0,1973.0,17.4,45.6,0.8993,2004-03-15 10:00:00,0.8485748342638282,Severe,Severe,10,15,3,0,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,793.4399999999999,8.1,618.0,36.7,478.0,149.0,14.8,54.3,0.9076
15/03/2004,11.00.00,4.2,1564.0,334.0,20.1,1300.0,319.0,710.0,155.0,2029.0,1798.0,19.8,38.5,0.8801,2004-03-15 11:00:00,0.8226397726125964,Severe,Very Poor,11,15,3,0,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,762.3000000000001,5.8,438.0,26.6,394.0,157.0,17.4,45.6,0.8993
15/03/2004,12.00.00,3.1,1430.0,221.0,14.1,1120.0,201.0,831.0,134.0,1783.0,1522.0,22.0,34.1,0.8904,2004-03-15 12:00:00,0.670741191474572,Very Poor,Very Poor,12,15,3,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,750.2,4.2,334.0,20.1,319.0,155.0,19.8,38.5,0.8801
15/03/2004,13.00.00,2.9,1417.0,207.0,14.9,1146.0,171.0,830.0,119.0,1831.0,1404.0,23.3,32.2,0.9096,2004-03-15 13:00:00,0.6459414067162086,Very Poor,Very Poor,13,15,3,0,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,750.2600000000001,3.1,221.0,14.1,201.0,134.0,22.0,34.1,0.8904
15/03/2004,14.00.00,2.9,1400.0,191.0,15.4,1162.0,159.0,838.0,111.0,1829.0,1263.0,23.9,30.0,0.8757,2004-03-15 14:00:00,0.6244546422450559,Very Poor,Very Poor,14,15,3,0,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,717.0,2.9,207.0,14.9,171.0,119.0,23.3,32.2,0.9096
15/03/2004,15.00.00,2.5,1317.0,185.0,12.1,1053.0,153.0,926.0,104.0,1707.0,1137.0,24.4,28.9,0.8736,2004-03-15 15:00:00,0.544404079754933,Very Poor,Poor,15,15,3,0,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,705.16,2.9,191.0,15.4,159.0,111.0,23.9,30.0,0.8757
15/03/2004,16.00.00,2.3,1318.0,141.0,11.5,1033.0,143.0,950.0,99.0,1675.0,1068.0,24.4,29.4,0.8848,2004-03-15 16:00:00,0.5111890393252249,Poor,Very Poor,16,15,3,0,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,717.3599999999999,2.5,185.0,12.1,153.0,104.0,24.4,28.9,0.8736
15/03/2004,17.00.00,2.8,1445.0,214.0,14.8,1141.0,156.0,857.0,110.0,1824.0,1252.0,23.8,31.3,0.9137,2004-03-15 17:00:00,0.6219101189747073,Very Poor,Severe,17,15,3,0,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,744.94,2.3,141.0,11.5,143.0,99.0,24.4,29.4,0.8848
15/03/2004,18.00.00,6.1,1917.0,471.0,32.1,1601.0,314.0,631.0,162.0,2447.0,1843.0,22.5,35.4,0.9547,2004-03-15 18:00:00,0.8445906773453904,Severe,Severe,18,15,3,0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,796.5,2.8,214.0,14.8,156.0,110.0,23.8,31.3,0.9137
15/03/2004,19.00.00,8.0,2040.0,685.0,39.2,1754.0,404.0,542.0,187.0,2679.0,2122.0,20.4,42.5,1.0086,2004-03-15 19:00:00,0.8724560670419736,Severe,Severe,19,15,3,0,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,866.9999999999999,6.1,471.0,32.1,314.0,162.0,22.5,35.4,0.9547
15/03/2004,20.00.00,6.5,1895.0,538.0,31.0,1573.0,320.0,565.0,165.0,2443.0,1992.0,18.3,52.6,1.0945,2004-03-15 20:00:00,0.8484946888135806,Severe,Severe,20,15,3,0,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,962.58,8.0,685.0,39.2,404.0,187.0,20.4,42.5,1.0086
15/03/2004,21.00.00,4.2,1595.0,319.0,19.9,1294.0,256.0,678.0,145.0,2058.0,1707.0,16.7,57.4,1.0786,2004-03-15 21:00:00,0.791425727944565,Severe,Very Poor,21,15,3,0,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,958.5799999999999,6.5,538.0,31.0,320.0,165.0,18.3,52.6,1.0945
15/03/2004,22.00.00,3.2,1439.0,224.0,15.3,1159.0,193.0,764.0,125.0,1856.0,1494.0,15.7,60.2,1.0654,2004-03-15 22:00:00,0.6722062887914195,Very Poor,Moderate,22,15,3,0,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,945.14,4.2,319.0,19.9,256.0,145.0,16.7,57.4,1.0786
15/03/2004,23.00.00,1.4,1142.0,67.0,6.9,852.0,89.0,1008.0,101.0,1547.0,1164.0,15.3,61.4,1.058,2004-03-15 23:00:00,0.38174938759423316,Moderate,Poor,23,15,3,0,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,939.4200000000001,3.2,224.0,15.3,193.0,125.0,15.7,60.2,1.0654
16/03/2004,00.00.00,2.1,1304.0,155.0,11.1,1019.0,127.0,852.0,103.0,1731.0,1272.0,14.1,65.7,1.0494,2004-03-16 00:00:00,0.5114071422241895,Poor,Moderate,0,16,3,1,0,0.0,1.0,1.0,6.123233995736766e-17,926.37,1.4,67.0,6.9,89.0,101.0,15.3,61.4,1.058
16/03/2004,01.00.00,1.2,1074.0,49.0,5.4,784.0,79.0,1098.0,88.0,1483.0,1040.0,14.8,60.6,1.0148,2004-03-16 01:00:00,0.32489828568428164,Moderate,Satisfactory,1,16,3,1,0,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,896.8800000000001,2.1,155.0,11.1,127.0,103.0,14.1,65.7,1.0494
16/03/2004,02.00.00,0.8,968.0,29.0,2.8,640.0,43.0,1320.0,61.0,1386.0,867.0,14.8,59.2,0.9879,2004-03-16 02:00:00,0.21145782894749382,Satisfactory,Satisfactory,2,16,3,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,876.1600000000001,1.2,49.0,5.4,79.0,88.0,14.8,60.6,1.0148
16/03/2004,03.00.00,0.7,929.0,25.0,2.3,608.0,,1376.0,,1364.0,826.0,13.6,62.1,0.9636,2004-03-16 03:00:00,0.231912002471213,Satisfactory,Satisfactory,3,16,3,1,0,0.7071067811865476,0.7071067811865476,1.0,6.123233995736766e-17,844.56,0.8,29.0,2.8,43.0,61.0,14.8,59.2,0.9879
16/03/2004,04.00.00,,941.0,25.0,2.6,626.0,59.0,1316.0,59.0,1373.0,840.0,12.3,66.2,0.945,2004-03-16 04:00:00,0.21482705514524839,Satisfactory,Good,4,16,3,1,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,814.2600000000001,0.7,25.0,2.3,,,13.6,62.1,0.9636
16/03/2004,05.00.00,0.6,937.0,17.0,2.0,585.0,38.0,1412.0,52.0,1348.0,793.0,12.8,63.2,0.9283,2004-03-16 05:00:00,0.17918489405331509,Good,Satisfactory,5,16,3,1,0,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,808.96,,25.0,2.6,59.0,59.0,12.3,66.2,0.945
16/03/2004,06.00.00,0.9,1017.0,27.0,3.5,681.0,82.0,1246.0,64.0,1418.0,870.0,11.2,68.5,0.9081,2004-03-16 06:00:00,0.24511443567669594,Satisfactory,Moderate,6,16,3,1,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,767.1999999999999,0.6,17.0,2.0,38.0,52.0,12.8,63.2,0.9283
16/03/2004,07.00.00,1.3,1171.0,50.0,5.1,770.0,99.0,1162.0,70.0,1467.0,930.0,11.0,66.5,0.8705,2004-03-16 07:00:00,0.3279223959779561,Moderate,Very Poor,7,16,3,1,0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,731.5,0.9,27.0,3.5,82.0,64.0,11.2,68.5,0.9081
16/03/2004,08.00.00,3.4,1541.0,218.0,16.2,1185.0,263.0,770.0,97.0,1889.0,1407.0,11.7,63.7,0.8719,2004-03-16 08:00:00,0.673289468584754,Very Poor,Severe,8,16,3,1,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,745.29,1.3,50.0,5.1,99.0,70.0,11.0,66.5,0.8705
16/03/2004,09.00.00,3.7,1539.0,285.0,19.7,1287.0,229.0,698.0,95.0,2055.0,1507.0,13.6,56.3,0.8743,2004-03-16 09:00:00,0.7200934930280476,Severe,Severe,9,16,3,1,0,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,765.68,3.4,218.0,16.2,263.0,97.0,11.7,63.7,0.8719
16/03/2004,10.00.00,5.3,1735.0,437.0,25.1,1431.0,396.0,628.0,150.0,2211.0,1843.0,17.8,42.9,0.8672,2004-03-16 10:00:00,0.8440546533431259,Severe,Severe,10,16,3,1,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,763.62,3.7,285.0,19.7,229.0,95.0,13.6,56.3,0.8743
16/03/2004,11.00.00,4.1,1571.0,327.0,20.0,1297.0,314.0,730.0,162.0,1973.0,1729.0,21.4,33.3,0.8417,2004-03-16 11:00:00,0.8281047091612395,Severe,Severe,11,16,3,1,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,712.6199999999999,5.3,437.0,25.1,396.0,150.0,17.8,42.9,0.8672
16/03/2004,12.00.00,3.3,1452.0,283.0,18.3,1250.0,217.0,776.0,154.0,1868.0,1583.0,24.4,27.4,0.8231,2004-03-16 12:00:00,0.757542536888699,Severe,Severe,12,16,3,1,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,668.56,4.1,327.0,20.0,314.0,162.0,21.4,33.3,0.8417
16/03/2004,13.00.00,4.0,1579.0,366.0,22.3,1359.0,252.0,724.0,161.0,1998.0,1671.0,25.3,26.1,0.8264,2004-03-16 13:00:00,0.8217125294774782,Severe,Severe,13,16,3,1,0,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,660.33,3.3,283.0,18.3,217.0,154.0,24.4,27.4,0.8231
16/03/2004,14.00.00,3.8,1466.0,318.0,20.4,1309.0,263.0,773.0,161.0,1897.0,1491.0,25.8,23.2,0.7589,2004-03-16 14:00:00,0.806900029526239,Severe,Very Poor,14,16,3,1,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,598.56,4.0,366.0,22.3,252.0,161.0,25.3,26.1,0.8264
16/03/2004,15.00.00,2.8,1280.0,228.0,14.6,1136.0,180.0,893.0,128.0,1675.0,1240.0,27.0,20.2,0.7094,2004-03-16 15:00:00,0.6073625330273826,Very Poor,Very Poor,15,16,3,1,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,545.4,3.8,318.0,20.4,263.0,161.0,25.8,23.2,0.7589
16/03/2004,16.00.00,2.9,1407.0,201.0,16.6,1197.0,184.0,905.0,129.0,1759.0,1313.0,28.2,18.6,0.7014,2004-03-16 16:00:00,0.6672405295827825,Very Poor,Very Poor,16,16,3,1,0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,524.52,2.8,228.0,14.6,180.0,128.0,27.0,20.2,0.7094
16/03/2004,17.00.00,2.9,1389.0,199.0,15.8,1173.0,190.0,898.0,133.0,1739.0,1363.0,28.0,19.1,0.7098,2004-03-16 17:00:00,0.6615569484553299,Very Poor,Very Poor,17,16,3,1,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,534.8000000000001,2.9,201.0,16.6,184.0,129.0,28.2,18.6,0.7014
16/03/2004,18.00.00,3.4,1447.0,237.0,17.8,1235.0,184.0,859.0,139.0,1778.0,1296.0,23.9,25.7,0.7519,2004-03-16 18:00:00,0.7030806637695023,Very Poor,Severe,18,16,3,1,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,614.2299999999999,2.9,199.0,15.8,190.0,133.0,28.0,19.1,0.7098
16/03/2004,19.00.00,3.9,1551.0,261.0,19.1,1271.0,181.0,800.0,137.0,1875.0,1432.0,21.3,34.8,0.873,2004-03-16 19:00:00,0.7467533731987209,Severe,Very Poor,19,16,3,1,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,741.24,3.4,237.0,17.8,184.0,139.0,23.9,25.7,0.7519
16/03/2004,20.00.00,3.2,1474.0,230.0,15.8,1173.0,166.0,854.0,143.0,1776.0,1432.0,20.4,36.7,0.8704,2004-03-16 20:00:00,0.6872382126564834,Very Poor,Severe,20,16,3,1,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,748.68,3.9,261.0,19.1,181.0,137.0,21.3,34.8,0.873
16/03/2004,21.00.00,5.1,1800.0,349.0,24.9,1426.0,317.0,700.0,177.0,2106.0,2034.0,19.0,41.3,0.9007,2004-03-16 21:00:00,0.8434409279100761,Severe,Very Poor,21,16,3,1,0,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,784.6999999999999,3.2,230.0,15.8,166.0,143.0,20.4,36.7,0.8704
16/03/2004,22.00.00,2.6,1379.0,183.0,13.5,1101.0,184.0,818.0,138.0,1710.0,1602.0,17.9,45.9,0.9342,2004-03-16 22:00:00,0.6328648815815388,Very Poor,Poor,22,16,3,1,0,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,821.6099999999999,5.1,349.0,24.9,317.0,177.0,19.0,41.3,0.9007
